lastmonth,ip,hostname,email_score,email_score_name,dnsmatch,blacklists,ip_int,lastday,blacklists_count,blacklists_snources,second_level_domain,third_level_domain,category
2.9300858134210626,93.36.183.193,93-36-183-193.ip61.fastwebnet.it,,Poor,1,[object Object],1562687425,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip61.fastwebnet.it,consumer
4.139872669324256,93.36.187.53,93-36-187-53.ip61.fastwebnet.it,,Poor,1,[object Object],1562688309,4.260448498826621,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip61.fastwebnet.it,consumer
3.0412139482062805,93.36.191.231,93-36-191-231.ip61.fastwebnet.it,,Poor,1,[object Object],1562689511,0,1,pbl.spamhaus.org,fastwebnet.it,ip61.fastwebnet.it,consumer
2.899670936249068,93.36.194.97,93-36-194-97.ip61.fastwebnet.it,,Poor,1,[object Object],1562690145,3.084755127551316,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip61.fastwebnet.it,consumer
3.316985848371212,93.36.223.56,93-36-223-56.ip62.fastwebnet.it,,Poor,1,[object Object],1562697528,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip62.fastwebnet.it,consumer
3.970643092494047,93.36.241.119,93-36-241-119.ip62.fastwebnet.it,,Poor,1,[object Object],1562702199,3.862508490154583,1,pbl.spamhaus.org,fastwebnet.it,ip62.fastwebnet.it,consumer
2.9430172431841997,93.36.241.182,93-36-241-182.ip62.fastwebnet.it,,Poor,1,[object Object],1562702262,3.9873974651493196,1,pbl.spamhaus.org,fastwebnet.it,ip62.fastwebnet.it,consumer
3.670817203542771,93.38.62.179,93-38-62-179.ip69.fastwebnet.it,,Good,1,[object Object],1562787507,0,0,,fastwebnet.it,ip69.fastwebnet.it,consumer
3.3008476395762743,93.38.81.75,93-38-81-75.ip69.fastwebnet.it,,Neutral,1,[object Object],1562792267,0,0,,fastwebnet.it,ip69.fastwebnet.it,consumer
2.9029076309042368,93.39.49.221,93-39-49-221.ip74.fastwebnet.it,,Poor,1,[object Object],1562849757,0,1,pbl.spamhaus.org,fastwebnet.it,ip74.fastwebnet.it,consumer
3.6969892653745404,93.39.70.70,outop.savingroup.com,,Good,1,[object Object],1562854982,4.038599749210265,0,,savingroup.com,outop.savingroup.com,enterprise
2.89257423202309,93.39.75.224,93-39-75-224.ip74.fastwebnet.it,,Neutral,1,[object Object],1562856416,0,0,,fastwebnet.it,ip74.fastwebnet.it,consumer
4.505290963441732,93.39.90.0,smtp1.mc-svc-z.it,,Neutral,1,[object Object],1562860032,0,0,,mc-svc-z.it,smtp1.mc-svc-z.it,enterprise
4.499001006057837,93.39.90.1,smtp2.mc-svc-z.it,,Neutral,1,[object Object],1562860033,0,0,,mc-svc-z.it,smtp2.mc-svc-z.it,enterprise
4.480731375302916,93.39.90.2,smtp3.mc-svc-z.it,,Neutral,1,[object Object],1562860034,4.424060155846603,0,,mc-svc-z.it,smtp3.mc-svc-z.it,enterprise
4.489314512499986,93.39.90.3,smtp4.mc-svc-z.it,,Neutral,1,[object Object],1562860035,4.3633597192724025,0,,mc-svc-z.it,smtp4.mc-svc-z.it,enterprise
4.468027646463243,93.39.90.4,smtp5.mc-svc-z.it,,Neutral,1,[object Object],1562860036,4.384512051422598,0,,mc-svc-z.it,smtp5.mc-svc-z.it,enterprise
4.242309602143858,93.39.90.5,smtp6.mc-svc-z.it,,Good,1,[object Object],1562860037,4.141530873617273,0,,mc-svc-z.it,smtp6.mc-svc-z.it,enterprise
4.213658270706582,93.39.90.6,smtp7.mc-svc-z.it,,Good,1,[object Object],1562860038,4.141530873617273,0,,mc-svc-z.it,smtp7.mc-svc-z.it,enterprise
4.247759195540106,93.39.90.7,smtp8.mc-svc-z.it,,Good,1,[object Object],1562860039,4.062270006250898,0,,mc-svc-z.it,smtp8.mc-svc-z.it,enterprise
4.377125631683632,93.39.90.8,smtp9.mc-svc-z.it,,Neutral,1,[object Object],1562860040,4.141530873617273,0,,mc-svc-z.it,smtp9.mc-svc-z.it,enterprise
4.418436392756948,93.39.90.9,smtp10.mc-svc-z.it,,Neutral,1,[object Object],1562860041,4.103706123028931,0,,mc-svc-z.it,smtp10.mc-svc-z.it,enterprise
4.691981430857405,93.39.90.30,smtp31.mc-svc-z.it,,Poor,1,[object Object],1562860062,4.970805158772981,0,,mc-svc-z.it,smtp31.mc-svc-z.it,enterprise
5.093840439101558,93.39.90.31,smtp32.mc-svc-z.it,,Neutral,1,[object Object],1562860063,4.881857373412575,0,,mc-svc-z.it,smtp32.mc-svc-z.it,enterprise
3.002397658018716,93.39.94.26,93-39-94-26.ip75.fastwebnet.it,,Neutral,1,[object Object],1562861082,0,0,,fastwebnet.it,ip75.fastwebnet.it,consumer
2.9135062203013495,93.39.95.155,mail.marzorativentilazione.net,,Neutral,1,[object Object],1562861467,3.5394708822893106,0,,marzorativentilazione.net,mail.marzorativentilazione.net,enterprise
3.252788311689131,93.39.98.6,mercury.comune.salerno.it,,Neutral,1,[object Object],1562862086,3.9073339183737463,0,,comune.salerno.it,mercury.comune.salerno.it,enterprise
2.9786315296834185,93.39.100.21,mail.pozzolispa.com,,Good,1,[object Object],1562862613,3.840500877953292,0,,pozzolispa.com,mail.pozzolispa.com,enterprise
3.8867543296330647,93.39.106.228,mail4.sdb.it,,Good,1,[object Object],1562864356,4.176231734003883,0,,sdb.it,mail4.sdb.it,enterprise
3.155157300513117,93.39.106.252,93-39-106-252.ip75.fastwebnet.it,,Neutral,1,[object Object],1562864380,3.0627475153500248,0,,fastwebnet.it,ip75.fastwebnet.it,consumer
3.833514566410198,93.39.116.76,vigo.lkj.it,,Good,1,[object Object],1562866764,0,0,,lkj.it,vigo.lkj.it,enterprise
3.559043005517927,93.39.121.74,93-39-121-74.ip75.fastwebnet.it,,Good,1,[object Object],1562868042,3.3631805425600065,0,,fastwebnet.it,ip75.fastwebnet.it,consumer
3.0517117804230063,93.39.121.164,93-39-121-164.ip75.fastwebnet.it,,Neutral,1,[object Object],1562868132,3.5394708822893106,0,,fastwebnet.it,ip75.fastwebnet.it,consumer
3.3888171415322668,93.39.144.107,93-39-144-107.ip76.fastwebnet.it,,Poor,1,[object Object],1562873963,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip76.fastwebnet.it,consumer
2.9678650252951693,93.39.147.168,93-39-147-168.ip76.fastwebnet.it,,Poor,1,[object Object],1562874792,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip76.fastwebnet.it,consumer
3.2398985212834237,93.39.148.155,93-39-148-155.ip76.fastwebnet.it,,Poor,1,[object Object],1562875035,0,1,pbl.spamhaus.org,fastwebnet.it,ip76.fastwebnet.it,consumer
3.109523522951969,93.39.151.47,93-39-151-47.ip76.fastwebnet.it,,Poor,1,[object Object],1562875695,3.9073339183737463,1,pbl.spamhaus.org,fastwebnet.it,ip76.fastwebnet.it,consumer
3.1547227887390994,93.39.211.178,mx.amiacque.it,,Good,1,[object Object],1562891186,3.5394708822893106,0,,amiacque.it,mx.amiacque.it,enterprise
3.0252309095615497,93.39.212.18,mail.mediagrafspa.it,,Good,1,[object Object],1562891282,3.5394708822893106,0,,mediagrafspa.it,mail.mediagrafspa.it,enterprise
3.393685899505232,93.39.213.190,93-39-213-190.ip77.fastwebnet.it,,Poor,1,[object Object],1562891710,3.0627475153500248,1,cbl.abuseat.org,fastwebnet.it,ip77.fastwebnet.it,consumer
3.1008530865300052,93.39.214.133,93-39-214-133.ip77.fastwebnet.it,,Poor,1,[object Object],1562891909,3.840500877953292,1,cbl.abuseat.org,fastwebnet.it,ip77.fastwebnet.it,consumer
3.0761497375239575,93.39.218.32,93-39-218-32.ip77.fastwebnet.it,,Poor,1,[object Object],1562892832,3.0627475153500248,1,cbl.abuseat.org,fastwebnet.it,ip77.fastwebnet.it,consumer
3.0903931928522472,93.39.232.150,93-39-232-150.ip78.fastwebnet.it,,Neutral,1,[object Object],1562896534,3.5394708822893106,0,,fastwebnet.it,ip78.fastwebnet.it,consumer
4.143479529488511,93.39.232.157,93-39-232-157.ip78.fastwebnet.it,,Good,1,[object Object],1562896541,3.0627475153500248,0,,fastwebnet.it,ip78.fastwebnet.it,consumer
3.177765414034004,93.39.234.196,93-39-234-196.ip78.fastwebnet.it,,Neutral,1,[object Object],1562897092,0,0,,fastwebnet.it,ip78.fastwebnet.it,consumer
3.239476876122242,93.39.235.85,mbox.sait-abr.com,,Good,1,[object Object],1562897237,3.3631805425600065,0,,sait-abr.com,mbox.sait-abr.com,enterprise
3.523105450062661,93.39.235.140,zimbra3.pegperego.com,,Good,1,[object Object],1562897292,3.5394708822893106,0,,pegperego.com,zimbra3.pegperego.com,enterprise
3.1631128670716695,93.39.236.230,mail.rizzola.it,,Neutral,1,[object Object],1562897638,3.0627475153500248,0,,rizzola.it,mail.rizzola.it,enterprise
3.1897549090735096,93.39.245.60,mail.datagest.it,,Neutral,1,[object Object],1562899772,3.3631805425600065,0,,datagest.it,mail.datagest.it,enterprise
3.279117773577478,93.40.8.203,93-40-8-203.ip36.fastwebnet.it,,Poor,1,[object Object],1562904779,0,1,cbl.abuseat.org,fastwebnet.it,ip36.fastwebnet.it,consumer
3.6354001689067714,93.40.8.210,93-40-8-210.ip36.fastwebnet.it,,Poor,1,[object Object],1562904786,0,1,cbl.abuseat.org,fastwebnet.it,ip36.fastwebnet.it,consumer
3.035824344966669,93.40.19.20,93-40-19-20.ip36.fastwebnet.it,,Poor,1,[object Object],1562907412,3.7612400105869175,1,pbl.spamhaus.org,fastwebnet.it,ip36.fastwebnet.it,consumer
3.0714357410865567,93.40.23.93,93-40-23-93.ip36.fastwebnet.it,,Poor,1,[object Object],1562908509,3.5394708822893106,1,pbl.spamhaus.org,fastwebnet.it,ip36.fastwebnet.it,consumer
3.074154885987134,93.40.65.4,93-40-65-4.ip37.fastwebnet.it,,Poor,1,[object Object],1562919172,0,1,pbl.spamhaus.org,fastwebnet.it,ip37.fastwebnet.it,consumer
3.7544243916569093,93.40.82.215,93-40-82-215.ip37.fastwebnet.it,,Poor,1,[object Object],1562923735,0,1,pbl.spamhaus.org,fastwebnet.it,ip37.fastwebnet.it,consumer
3.605485378644843,93.40.87.42,93-40-87-42.ip38.fastwebnet.it,,Poor,1,[object Object],1562924842,0,1,pbl.spamhaus.org,fastwebnet.it,ip38.fastwebnet.it,consumer
3.872947251136003,93.40.90.195,93-40-90-195.ip38.fastwebnet.it,,Poor,1,[object Object],1562925763,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip38.fastwebnet.it,consumer
3.5841513564389005,93.40.101.87,93-40-101-87.ip38.fastwebnet.it,,Poor,1,[object Object],1562928471,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip38.fastwebnet.it,consumer
3.0223829678783463,93.40.101.211,93-40-101-211.ip38.fastwebnet.it,,Poor,1,[object Object],1562928595,0,1,pbl.spamhaus.org,fastwebnet.it,ip38.fastwebnet.it,consumer
3.9729497326678587,93.40.108.173,93-40-108-173.ip38.fastwebnet.it,,Poor,1,[object Object],1562930349,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip38.fastwebnet.it,consumer
3.2979477254302174,93.40.109.142,93-40-109-142.ip38.fastwebnet.it,,Poor,1,[object Object],1562930574,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip38.fastwebnet.it,consumer
3.3599727108306934,93.40.112.160,93-40-112-160.ip38.fastwebnet.it,,Poor,1,[object Object],1562931360,0,1,pbl.spamhaus.org,fastwebnet.it,ip38.fastwebnet.it,consumer
2.8956212123553087,93.40.116.84,93-40-116-84.ip38.fastwebnet.it,,Poor,1,[object Object],1562932308,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip38.fastwebnet.it,consumer
3.2891135990950904,93.40.117.34,93-40-117-34.ip38.fastwebnet.it,,Poor,1,[object Object],1562932514,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip38.fastwebnet.it,consumer
3.3094485919386525,93.40.122.249,93-40-122-249.ip38.fastwebnet.it,,Poor,1,[object Object],1562934009,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip38.fastwebnet.it,consumer
3.5295954260937226,93.40.126.4,93-40-126-4.ip38.fastwebnet.it,,Poor,1,[object Object],1562934788,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip38.fastwebnet.it,consumer
3.5204292364076517,93.40.184.232,93-40-184-232.ip40.fastwebnet.it,,Poor,1,[object Object],1562949864,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip40.fastwebnet.it,consumer
2.997750540179606,93.40.194.12,93-40-194-12.ip40.fastwebnet.it,,Poor,1,[object Object],1562952204,4.176231734003883,1,pbl.spamhaus.org,fastwebnet.it,ip40.fastwebnet.it,consumer
3.415827892569461,93.40.195.96,93-40-195-96.ip40.fastwebnet.it,,Poor,1,[object Object],1562952544,3.7612400105869175,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip40.fastwebnet.it,consumer
4.2213407795438345,93.40.197.164,93-40-197-164.ip40.fastwebnet.it,,Poor,1,[object Object],1562953124,4.539431073454606,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip40.fastwebnet.it,consumer
4.029920023058133,93.40.198.162,93-40-198-162.ip40.fastwebnet.it,,Poor,1,[object Object],1562953378,4.477307664882027,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip40.fastwebnet.it,consumer
2.9495559659371438,93.40.198.215,93-40-198-215.ip40.fastwebnet.it,,Poor,1,[object Object],1562953431,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip40.fastwebnet.it,consumer
4.053338007412235,93.40.205.178,93-40-205-178.ip40.fastwebnet.it,,Poor,1,[object Object],1562955186,4.49366915946482,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip40.fastwebnet.it,consumer
3.7780325866800584,93.40.206.72,93-40-206-72.ip40.fastwebnet.it,,Poor,1,[object Object],1562955336,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip40.fastwebnet.it,consumer
3.016860170189118,93.40.206.110,93-40-206-110.ip40.fastwebnet.it,,Poor,1,[object Object],1562955374,0,1,pbl.spamhaus.org,fastwebnet.it,ip40.fastwebnet.it,consumer
4.068881514391586,93.40.210.239,93-40-210-239.ip40.fastwebnet.it,,Poor,1,[object Object],1562956527,4.56744984427599,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip40.fastwebnet.it,consumer
2.887777840588607,93.40.214.227,93-40-214-227.ip40.fastwebnet.it,,Poor,1,[object Object],1562957539,0,1,pbl.spamhaus.org,fastwebnet.it,ip40.fastwebnet.it,consumer
3.870573478724688,93.40.224.108,93-40-224-108.ip40.fastwebnet.it,,Poor,1,[object Object],1562959980,4.016592137008973,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip40.fastwebnet.it,consumer
3.396601606192854,93.40.226.42,93-40-226-42.ip40.fastwebnet.it,,Poor,1,[object Object],1562960426,4.292775132428255,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip40.fastwebnet.it,consumer
3.1112148520086254,93.40.227.156,93-40-227-156.ip40.fastwebnet.it,,Poor,1,[object Object],1562960796,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip40.fastwebnet.it,consumer
4.171226971003822,93.40.229.244,93-40-229-244.ip40.fastwebnet.it,,Poor,1,[object Object],1562961396,4.016592137008973,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip40.fastwebnet.it,consumer
2.878318164413115,93.41.2.23,93-41-2-23.ip79.fastwebnet.it,,Poor,1,[object Object],1562968599,3.3631805425600065,1,pbl.spamhaus.org,fastwebnet.it,ip79.fastwebnet.it,consumer
3.1661526848145805,93.41.6.64,93-41-6-64.ip79.fastwebnet.it,,Poor,1,[object Object],1562969664,0,1,pbl.spamhaus.org,fastwebnet.it,ip79.fastwebnet.it,consumer
3.016860170189118,93.41.14.227,93-41-14-227.ip79.fastwebnet.it,,Poor,1,[object Object],1562971875,0,1,pbl.spamhaus.org,fastwebnet.it,ip79.fastwebnet.it,consumer
3.9621907565859074,93.41.18.138,93-41-18-138.ip79.fastwebnet.it,,Poor,1,[object Object],1562972810,4.5094792244022885,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip79.fastwebnet.it,consumer
3.515634195335457,93.41.33.229,93-41-33-229.ip79.fastwebnet.it,,Poor,1,[object Object],1562976741,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip79.fastwebnet.it,consumer
4.50711457049041,93.41.34.126,93-41-34-126.ip79.fastwebnet.it,,Poor,1,[object Object],1562976894,4.56744984427599,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip79.fastwebnet.it,consumer
2.899931563066572,93.41.36.78,93-41-36-78.ip79.fastwebnet.it,,Poor,1,[object Object],1562977358,3.0627475153500248,1,pbl.spamhaus.org,fastwebnet.it,ip79.fastwebnet.it,consumer
3.228744069254471,93.41.42.240,93-41-42-240.ip79.fastwebnet.it,,Poor,1,[object Object],1562979056,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip79.fastwebnet.it,consumer
3.6285506827135365,93.41.108.23,93-41-108-23.ip81.fastwebnet.it,,Poor,1,[object Object],1562995735,4.460257789465848,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip81.fastwebnet.it,consumer
3.3531513746335433,93.41.111.158,93-41-111-158.ip81.fastwebnet.it,,Poor,1,[object Object],1562996638,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip81.fastwebnet.it,consumer
3.379125571904869,93.41.114.124,93-41-114-124.ip81.fastwebnet.it,,Poor,1,[object Object],1562997372,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip81.fastwebnet.it,consumer
3.1325173763976233,93.41.118.224,93-41-118-224.ip81.fastwebnet.it,,Poor,1,[object Object],1562998496,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip81.fastwebnet.it,consumer
3.3361355405944697,93.41.120.204,93-41-120-204.ip81.fastwebnet.it,,Poor,1,[object Object],1562998988,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip81.fastwebnet.it,consumer
3.40558981472711,93.41.121.68,93-41-121-68.ip81.fastwebnet.it,,Poor,1,[object Object],1562999108,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip81.fastwebnet.it,consumer
3.0885537277020676,93.41.121.138,93-41-121-138.ip81.fastwebnet.it,,Poor,1,[object Object],1562999178,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip81.fastwebnet.it,consumer
3.9772616464810864,93.41.122.208,93-41-122-208.ip81.fastwebnet.it,,Poor,1,[object Object],1562999504,4.176231734003883,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip81.fastwebnet.it,consumer
3.002508453484569,93.41.125.227,93-41-125-227.ip81.fastwebnet.it,,Poor,1,[object Object],1563000291,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip81.fastwebnet.it,consumer
3.3487741628280165,93.41.127.118,93-41-127-118.ip81.fastwebnet.it,,Poor,1,[object Object],1563000694,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip81.fastwebnet.it,consumer
3.0857537085986912,93.41.139.133,93-41-139-133.ip81.fastwebnet.it,,Poor,1,[object Object],1563003781,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip81.fastwebnet.it,consumer
2.9508412843160015,93.41.144.233,93-41-144-233.ip81.fastwebnet.it,,Poor,1,[object Object],1563005161,0,1,pbl.spamhaus.org,fastwebnet.it,ip81.fastwebnet.it,consumer
3.0520790246160114,93.41.162.196,93-41-162-196.ip82.fastwebnet.it,,Neutral,1,[object Object],1563009732,3.5394708822893106,0,,fastwebnet.it,ip82.fastwebnet.it,consumer
3.862364867336273,93.41.176.10,mail.ismett.edu,,Good,0,[object Object],1563013130,3.840500877953292,0,,ismett.edu,mail.ismett.edu,enterprise
2.888189865174232,93.41.176.151,93-41-176-151.ip82.fastwebnet.it,,Neutral,1,[object Object],1563013271,0,0,,fastwebnet.it,ip82.fastwebnet.it,consumer
3.130306204049,93.41.181.230,smtp.comune.treviso.it,,Neutral,1,[object Object],1563014630,3.0627475153500248,0,,comune.treviso.it,smtp.comune.treviso.it,enterprise
3.1608326979588552,93.41.183.30,zimbra.anstel.it,,Neutral,1,[object Object],1563014942,4.141530873617273,0,,anstel.it,zimbra.anstel.it,enterprise
2.906771927074095,93.41.188.193,relay.aulss2.veneto.it,,Good,1,[object Object],1563016385,0,0,,aulss2.veneto.it,relay.aulss2.veneto.it,enterprise
3.421232127242156,93.41.191.138,mail.docservizi.it,,Good,1,[object Object],1563017098,3.3631805425600065,0,,docservizi.it,mail.docservizi.it,enterprise
4.803561101584953,93.41.193.212,93-41-193-212.ip82.fastwebnet.it,,Poor,1,[object Object],1563017684,4.743565984851166,1,cbl.abuseat.org,fastwebnet.it,ip82.fastwebnet.it,consumer
2.880629140890174,93.41.195.127,93-41-195-127.ip83.fastwebnet.it,,Neutral,1,[object Object],1563018111,0,0,,fastwebnet.it,ip83.fastwebnet.it,consumer
3.4741084463831395,93.41.199.135,mail.alumbria.it,,Good,1,[object Object],1563019143,3.664509125022895,0,,alumbria.it,mail.alumbria.it,enterprise
3.278682281455849,93.41.202.146,93-41-202-146.ip83.fastwebnet.it,,Neutral,1,[object Object],1563019922,0,0,,fastwebnet.it,ip83.fastwebnet.it,consumer
3.685393130934462,93.41.203.164,mailout.bcdtravel.it,,Good,1,[object Object],1563020196,3.965389852948028,0,,bcdtravel.it,mailout.bcdtravel.it,enterprise
2.888189865174232,93.41.205.177,93-41-205-177.ip83.fastwebnet.it,,Neutral,1,[object Object],1563020721,0,0,,fastwebnet.it,ip83.fastwebnet.it,consumer
3.016860170189118,93.41.210.76,93-41-210-76.ip83.fastwebnet.it,,Neutral,1,[object Object],1563021900,0,0,,fastwebnet.it,ip83.fastwebnet.it,consumer
2.930945062998882,93.41.211.239,93-41-211-239.ip83.fastwebnet.it,,Neutral,1,[object Object],1563022319,0,0,,fastwebnet.it,ip83.fastwebnet.it,consumer
2.9171429331292074,93.41.216.102,93-41-216-102.ip83.fastwebnet.it,,Neutral,1,[object Object],1563023462,0,0,,fastwebnet.it,ip83.fastwebnet.it,consumer
3.2875155253779713,93.42.31.18,93-42-31-18.ip84.fastwebnet.it,,Poor,1,[object Object],1563041554,0,2,cbl.abuseat.org | pbl.spamhaus.org,fastwebnet.it,ip84.fastwebnet.it,consumer
3.0568111871343624,93.42.43.114,93-42-43-114.ip85.fastwebnet.it,,Poor,1,[object Object],1563044722,3.0627475153500248,1,pbl.spamhaus.org,fastwebnet.it,ip85.fastwebnet.it,consumer
2.8950945983308225,93.42.103.178,93-42-103-178.ip86.fastwebnet.it,,Neutral,1,[object Object],1563060146,0,0,,fastwebnet.it,ip86.fastwebnet.it,consumer
3.005567877498474,93.42.108.36,93-42-108-36.ip86.fastwebnet.it,,Neutral,1,[object Object],1563061284,0,0,,fastwebnet.it,ip86.fastwebnet.it,consumer
2.9690802667216443,93.42.114.26,x4.cargoconsult.net,,Good,1,[object Object],1563062810,3.5394708822893106,0,,cargoconsult.net,x4.cargoconsult.net,enterprise
3.2095935610590542,93.42.115.46,mail.fhsrl.it,,Neutral,1,[object Object],1563063086,3.664509125022895,0,,fhsrl.it,mail.fhsrl.it,enterprise
3.674769927187134,93.42.119.117,mail.zanuttaspa.it,,Good,1,[object Object],1563064181,4.062270006250898,0,,zanuttaspa.it,mail.zanuttaspa.it,enterprise
3.050423974671284,93.42.126.148,93-42-126-148.ip86.fastwebnet.it,,Neutral,1,[object Object],1563066004,3.0627475153500248,0,,fastwebnet.it,ip86.fastwebnet.it,consumer
3.0942411444795512,93.42.130.235,mail2.confindustria.al.it,,Good,1,[object Object],1563067115,3.664509125022895,0,,confindustria.al.it,mail2.confindustria.al.it,enterprise
3.67002164273814,93.42.135.172,93-42-135-172.ip87.fastwebnet.it,,Good,1,[object Object],1563068332,3.5394708822893106,0,,fastwebnet.it,ip87.fastwebnet.it,consumer
2.967522089015582,93.42.146.184,posta.aptgorizia.it,,Good,1,[object Object],1563071160,3.0627475153500248,0,,aptgorizia.it,posta.aptgorizia.it,enterprise
3.1624673036852933,93.42.149.50,mail1.nemesiweb.net,,Neutral,1,[object Object],1563071794,0,0,,nemesiweb.net,mail1.nemesiweb.net,enterprise
3.020413168860992,93.42.152.143,msrvapp.niuma.it,,Good,1,[object Object],1563072655,0,0,,niuma.it,msrvapp.niuma.it,enterprise
3.063119586747735,93.42.162.250,mail.futurlab.it,,Poor,1,[object Object],1563075322,4.384512051422598,0,,futurlab.it,mail.futurlab.it,enterprise
3.5533555819111413,93.42.179.179,93-42-179-179.ip87.fastwebnet.it,,Good,1,[object Object],1563079603,3.0627475153500248,0,,fastwebnet.it,ip87.fastwebnet.it,consumer
3.961084906715305,93.42.182.142,93-42-182-142.ip87.fastwebnet.it,,Good,1,[object Object],1563080334,4.404736118692912,0,,fastwebnet.it,ip87.fastwebnet.it,consumer
3.241617523940326,93.42.188.156,93-42-188-156.ip88.fastwebnet.it,,Good,1,[object Object],1563081884,3.7612400105869175,0,,fastwebnet.it,ip88.fastwebnet.it,consumer
3.891173590423053,93.42.193.128,smtp120.mcontact.it,,Neutral,1,[object Object],1563083136,4.854696371343558,0,,mcontact.it,smtp120.mcontact.it,enterprise
3.9199444153425578,93.42.193.129,smtp121.mcontact.it,,Neutral,1,[object Object],1563083137,4.9011641021358425,0,,mcontact.it,smtp121.mcontact.it,enterprise
3.9000057128847354,93.42.193.130,smtp122.mcontact.it,,Poor,1,[object Object],1563083138,4.875220113008598,0,,mcontact.it,smtp122.mcontact.it,enterprise
4.46084757184803,93.42.193.137,smtp129.mcontact.it,,Good,1,[object Object],1563083145,0,0,,mcontact.it,smtp129.mcontact.it,enterprise
4.814638086323536,93.42.193.138,smtp130.mcontact.it,,Neutral,1,[object Object],1563083146,4.847646832657719,0,,mcontact.it,smtp130.mcontact.it,enterprise
4.520268810521957,93.42.193.139,smtp131.mcontact.it,,Neutral,1,[object Object],1563083147,0,0,,mcontact.it,smtp131.mcontact.it,enterprise
4.694973328575173,93.42.193.140,smtp132.mcontact.it,,Neutral,1,[object Object],1563083148,4.888394722530353,0,,mcontact.it,smtp132.mcontact.it,enterprise
4.83323002073331,93.42.193.141,smtp133.mcontact.it,,Neutral,1,[object Object],1563083149,0,0,,mcontact.it,smtp133.mcontact.it,enterprise
4.753003748899148,93.42.193.143,smtp135.mcontact.it,,Neutral,1,[object Object],1563083151,4.833174650569659,0,,mcontact.it,smtp135.mcontact.it,enterprise
3.2074170367348085,93.42.193.212,smtp172.mcontact.it,,Neutral,1,[object Object],1563083220,3.5394708822893106,0,,mcontact.it,smtp172.mcontact.it,enterprise
3.4640717883636465,93.42.193.213,smtp173.mcontact.it,,Neutral,1,[object Object],1563083221,3.0627475153500248,0,,mcontact.it,smtp173.mcontact.it,enterprise
3.745435983281219,93.42.193.214,smtp174.mcontact.it,,Good,1,[object Object],1563083222,3.664509125022895,0,,mcontact.it,smtp174.mcontact.it,enterprise
4.302786067320758,93.42.194.226,93-42-194-226.ip88.fastwebnet.it,,Poor,1,[object Object],1563083490,4.642091320048843,1,cbl.abuseat.org,fastwebnet.it,ip88.fastwebnet.it,consumer
